48;39;58;-75;74;91
47;16;-49;-16;-27;0
-68;-70;-57;94;58;-86
71;49;11;-62;-99;94
1;69;-3;42;-85;-62
-73;-67;-56;-89;32;-77
54;-40;47;44;40;45
-59;-6;-49;-26;12;40
-44;24;-96;-67;-24;-18
72;-53;94;97;31;79
58;-99;32;-33;-39;-84
97;85;-30;39;52;69
-64;-94;-1;56;59;32
88;42;-28;-73;-67;-88
25;-64;55;-33;-3;-10
11;22;21;68;23;-74
29;-35;-21;48;0;-98
87;97;-37;-77;-48;15
-8;51;48;-7;42;50
20;21;48;-53;9;-92
18;36;-61;72;-85;73
80;-85;-68;53;91;50
-69;75;14;47;-33;65
-100;-19;92;70;-44;-57
8;-43;55;-75;3;-60
83;-19;-1;89;91;-6
-41;65;-96;-66;89;-80
-5;33;87;-27;-29;-43
97;90;-62;33;62;-3
-94;-5;36;-85;15;-3
-9;80;71;34;92;-58
12;-25;23;2;51;-8
50;-63;93;-73;-70;31
13;-11;-96;-2;-60;-35
-75;75;-35;-53;-77;45
-24;7;87;87;-75;84
41;60;29;-48;48;-59
-91;-60;68;-85;-100;98
69;91;77;-46;28;62
-48;24;79;-76;-25;94
-88;-41;-31;3;-38;74
-80;83;26;-53;10;91
-5;96;-84;-20;-42;6
66;-4;-65;20;23;-65
44;21;-3;71;-22;-67
-15;79;-44;-4;58;71
-99;-57;38;-22;46;-17
18;87;33;80;79;18
-91;65;15;-69;84;81
-86;15;78;-53;67;-40
39;44;-18;13;83;22
57;-57;19;52;11;-38
-59;39;34;74;60;9
78;-77;16;-33;-15;93
12;92;94;-64;-58;10
-73;-42;-51;-99;100;-35
-72;-91;4;6;-70;53
40;78;-56;-82;85;10
-28;-24;-61;58;-82;-68
-59;9;-78;-10;95;32
-68;-82;-43;-43;23;95
-86;-26;34;99;84;66
31;-7;18;-23;15;52
16;-87;51;-88;61;-41
-45;59;58;-58;-93;-71
-64;-83;-25;7;88;-20
49;-21;45;-56;-86;16
-47;-58;29;-21;-32;32
-83;59;74;-11;16;-30
-91;-49;-87;-99;-63;-12
-63;7;-36;-96;-64;-44
-56;18;-28;-21;-88;100
75;-45;-40;-17;100;74
-75;96;59;83;-18;-5
-74;72;-1;-66;-95;95
-23;-77;94;-60;62;-29
-7;44;65;-90;-58;9
62;56;-7;-86;24;-65
87;-29;43;66;50;83
32;-98;-19;32;93;-80
26;-19;-11;73;42;76
49;-73;54;-21;92;35
-30;77;-22;-48;79;-16
58;11;3;15;31;-49
-88;-83;-87;-60;46;-76
33;-51;67;81;-23;-21
95;-71;-51;34;-11;60
-96;-33;-79;69;-17;75
20;100;1;44;91;-95
38;20;17;-90;80;92
-16;82;-59;-56;-38;75
32;-56;-33;-2;87;84
-38;94;-84;43;12;36
50;-62;-97;51;-6;23
-87;67;-82;88;70;-47
29;-23;-11;-71;50;-51
-13;-95;-23;-35;79;-25
-76;22;-7;86;90;-97
66;-32;13;6;-58;25
34;32;-4;24;-35;-61
43;30;-84;66;-11;-62
90;-12;-64;30;-50;28
4;83;-36;-84;-28;97
89;-41;49;-29;58;-33
96;53;-11;49;91;-4
68;74;-25;-54;88;21
-51;9;-93;-61;-39;-12
-54;21;-44;-22;-4;5
-74;56;-65;-17;-14;94
-65;38;89;4;31;-3
-2;28;-49;-83;-84;-16
-30;62;4;38;79;96
52;-95;98;9;-47;-3
15;88;-82;9;-76;100
58;-16;-26;45;92;50
89;-34;-14;-27;-32;37
-30;60;71;-98;-72;-34
-91;24;-62;72;14;53
53;55;9;84;69;54
-76;47;11;-52;85;28
-91;4;47;9;-17;17
-77;-5;87;90;-6;100
-98;43;53;-7;-74;-78
16;-73;19;66;34;-85
94;37;35;-32;-3;10
-48;72;-12;-74;83;-74
69;23;61;-80;86;7
-5;-99;7;-44;75;-80
-50;48;78;-20;-84;13
49;-30;-81;81;43;7
74;69;38;-95;95;81
-17;81;26;19;-18;-74
36;25;46;-94;-4;47
4;-93;-7;-35;-95;-40
92;42;-15;-27;35;-49
9;58;-70;66;-71;-81
51;-83;87;-80;50;-93
-94;-1;85;-39;-48;56
-92;44;48;-46;-10;49
-41;83;2;27;-22;-62
-91;-64;99;56;-31;-25
-70;80;-65;-51;18;-41
94;-79;-33;-90;52;6
67;46;-27;17;7;65
-19;-19;-54;49;71;-72
49;-64;-67;-50;-9;38
4;-15;-54;87;74;-95
-44;-33;-22;-16;-48;-98
-52;53;84;-60;-36;-58
90;-62;-40;52;56;-8
35;81;-3;47;-10;24
-79;-27;-23;53;61;58
56;-63;44;65;95;-93
15;-39;-38;-86;12;9
19;-10;2;-81;94;-41
-51;94;50;-65;77;71
45;26;-92;56;-89;78
-44;-5;89;-16;47;78
-43;-80;13;42;-82;58
-48;-38;-67;-90;-40;-28
-92;-37;45;67;42;33
82;-16;33;-59;47;56
66;-26;-94;-81;74;54
-43;-70;-29;65;-68;9
-48;-41;87;-56;32;12
87;76;-28;49;-29;68
-89;40;-93;60;-66;-93
-67;66;50;-80;33;39
50;-3;38;45;95;-6
52;46;59;78;19;-22
-62;19;1;78;78;12
-64;89;69;49;96;-36
90;-11;76;79;-71;77
26;-89;-8;-70;-54;90
-3;59;6;65;97;-29
-16;-68;-15;68;-18;82
11;81;77;48;-54;20
-8;-39;-63;50;51;-19
-10;91;-1;-12;-31;0
9;-84;-97;12;24;-76
-43;-99;-77;82;-25;49
97;-41;39;-73;6;-38
-14;-8;28;12;-98;-100
25;-88;-54;-43;-14;-33
78;-11;66;-1;66;-75
49;74;50;59;-23;-66
30;43;-39;7;23;-54
67;-71;16;7;-15;-94
-52;26;-72;94;-13;-67
100;89;46;4;94;93
-13;44;-65;-62;60;-86
90;-42;15;86;-36;-22
-24;-12;50;40;-50;-44
17;-64;23;-47;-77;-87
26;55;-2;-19;38;-17
-51;43;19;82;10;-62
75;-89;59;90;-36;23
-55;-16;-9;80;17;82
-94;-74;52;-42;-25;17
65;-89;-26;-49;33;28
93;-64;-29;64;-9;44
30;-57;93;-3;20;-76
24;-95;-17;22;51;80
66;-65;-37;42;68;92
76;-6;-79;89;-69;-24
-36;-84;76;-41;-47;75
-53;92;29;32;-19;-23
27;-28;97;3;-47;-77
-29;69;-43;-51;-50;-66
56;26;19;-60;-83;-31
-14;-62;-84;-90;39;-16
-58;-7;-6;51;7;59
23;-7;59;6;-14;58
-16;66;-76;79;-70;-4
-35;53;-60;-13;-50;-66
-73;0;1;10;53;31
-75;1;66;58;30;-11
55;40;15;-32;-23;47
37;93;-84;10;-25;-1
-13;91;64;11;-9;-42
54;85;70;-41;51;-35
38;28;-28;26;-74;49
-30;-47;71;66;61;-20
-72;-16;-6;-16;-20;-20
46;9;-24;-49;-24;4
-20;-47;62;-79;86;-57
28;-19;84;-23;-54;-51
-74;95;41;41;-23;8
57;-97;60;30;74;73
86;-68;95;-81;86;59
88;10;6;62;67;11
50;80;-24;-45;77;-24
-83;32;86;-47;-96;45
20;-26;96;16;-99;18
-67;-80;39;46;5;71
16;7;49;86;-29;-47
-58;-33;95;-53;-99;-37
-76;68;-43;-43;92;-81
-80;40;50;32;-50;100
7;72;71;2;18;-79
99;4;-11;-80;-62;-67
9;57;62;60;-18;-2
-1;-16;-12;61;-30;-42
2;-63;-65;2;95;-87
95;99;29;-49;36;-15
-76;53;7;-75;-57;-57
67;-81;33;-6;67;-93
-25;-72;-83;-57;-37;-92
-81;-3;-71;-75;77;-80
44;-96;-2;96;-11;-74
74;15;10;-20;27;-83
72;-91;-21;92;-38;35
76;-19;17;13;-80;1
-34;47;-24;81;68;-16
35;-39;75;-93;-90;-67
5;0;-57;-53;75;62
-15;-83;-3;60;-12;13
-78;-77;-72;-7;-47;-88
82;-61;37;9;-71;40
-17;-36;-43;-70;42;86
82;96;-7;-51;54;35
-8;65;81;82;8;-50
-81;100;-30;23;-78;-35
-86;85;-25;-44;15;47
95;-100;40;6;-37;-65
-55;-30;4;72;-2;65
-39;-27;61;34;-40;-96
6;-76;6;-95;10;-85
70;-45;4;41;-93;41
16;-84;25;-47;21;50
-23;-60;77;41;72;-36
-14;-96;38;-65;67;-42
-34;26;93;59;-71;54
-100;15;76;-12;-66;76
-26;-56;54;25;50;-89
4;19;-75;-21;-62;-93
-16;-6;16;-11;13;-18
18;60;74;25;-5;-18
38;10;-3;-81;18;-11
-92;75;-38;13;86;100
-75;-10;-100;34;-34;51
-41;-98;-87;89;61;-32
72;-33;1;44;72;2
13;20;-19;62;44;27
64;14;79;-14;98;55
-82;27;-70;17;-63;-36
28;-54;-27;32;-95;64
-49;12;43;28;-24;-76
73;64;53;-68;-40;-15
-20;84;76;-24;-71;95
-5;-89;-85;71;-59;-75
5;11;15;36;-78;-20
54;-91;88;84;4;-79
-25;21;25;19;36;-61
43;43;97;95;30;-7
-100;34;-93;15;32;100
-93;85;-36;-16;-70;52
-67;13;-90;-55;-58;29
89;-100;100;-54;19;61
29;-99;-80;-16;16;32
-17;-96;-63;54;-4;-17
-27;45;13;-64;-70;36
-84;81;-23;-90;-97;-19
-60;56;77;-92;-93;55
-2;-82;-87;74;-94;33
-37;98;98;-25;27;-29
62;-82;99;22;61;60
-18;-6;-29;-69;27;78
-3;-94;-83;-82;-57;-11
50;86;-23;11;18;-95
-45;-12;76;-53;88;-58
-37;-59;-90;-5;15;96
21;-57;4;32;-99;-77
87;-49;-30;51;15;-16
29;64;64;-10;-7;16
-78;6;-44;20;-72;32
-53;59;17;43;8;-6
7;-58;-25;-45;-94;84
14;39;-5;-47;94;93
-71;12;68;42;9;11
42;-27;-60;-98;15;17
-55;-5;33;-17;-78;-69
76;-92;31;61;-61;81
-57;82;72;17;28;-11
-52;80;-63;-79;70;-43
-6;28;90;-89;35;-57
19;67;-18;69;66;-35
94;-40;-25;42;-98;24
-20;-71;10;-86;51;36
-91;-27;-86;-85;-2;93
-64;-98;-42;27;-1;94
70;-75;25;28;-53;47
-82;-36;-92;-10;-15;40
-42;12;76;-47;58;52
48;13;-30;-35;12;-24
71;38;23;95;-72;-66
-85;-81;43;35;5;-16
-33;12;36;47;-69;-66
87;-75;-78;42;80;100
68;-77;-49;93;23;-29
-83;-43;50;-77;-34;4
-78;-57;-94;-70;42;-18
-29;-25;6;26;-70;-79
-83;-12;51;-17;11;-60
-75;28;67;-3;0;-82
-64;-5;-38;78;-94;-24
77;32;23;92;-1;8
-16;91;-57;-52;-67;31
-5;-26;84;-100;35;-81
-74;-23;65;-3;82;48
-7;-84;-2;-20;57;61
22;35;-11;-69;35;92
-13;66;16;35;-1;12
-26;54;85;43;-32;-49
-95;-46;-56;8;0;-14
86;-99;5;-8;-22;-25
99;99;45;26;94;94
-69;68;-37;19;-33;-98
-26;68;-99;-96;26;-84
-19;-7;100;46;84;-85
2;-74;-58;83;-15;-7
-34;-89;-39;31;-96;-24
46;-13;83;-26;70;90
10;33;42;-5;90;62
90;-45;-27;86;68;40
18;69;82;16;-26;9
92;-85;34;64;-60;-57
57;-18;-90;-1;85;-87
89;56;67;-17;-39;42
-92;-80;12;-35;89;-43
-69;5;-71;-40;72;41
19;-25;48;19;-91;78
-36;-18;-62;21;-13;68
-34;-29;-53;-46;86;43
21;92;15;51;89;100
-11;57;17;33;-52;2
18;28;48;32;21;63
55;-57;-48;-60;78;22
-52;-59;-76;29;-47;75
-80;94;-32;-17;68;-52
-9;-86;-49;-72;-76;-25
42;-16;-98;-59;85;-92
-61;12;-36;31;62;-68
3;79;49;-67;41;46
33;-2;59;47;-62;-79
23;-51;58;16;-97;38
-57;40;-54;-29;-5;-8
48;-76;-43;20;98;55
-24;7;-32;-36;85;16
25;-78;76;-28;0;-94
14;-98;-38;-74;76;-88
90;2;-72;85;-70;3
89;21;93;1;-33;17
83;59;-6;13;51;-23
71;69;-89;-37;-12;14
8;3;-36;-18;83;-72
-51;-82;-5;-25;-14;-24
83;-16;-30;-69;-49;-12
-99;60;-5;-43;-14;25
-75;-97;-96;75;-16;56
-83;89;-89;14;1;47
-46;25;18;91;76;-66
-20;-44;-9;24;-48;-47
79;11;19;-75;-34;-50
44;-53;54;53;-67;80
-43;-5;38;15;55;-25
55;44;-10;-1;-33;-4
15;-88;-86;84;58;61
100;71;55;51;-54;-56
71;18;-27;30;38;-4
-18;100;90;6;4;27
73;-20;-60;54;73;41
-93;61;43;-18;-18;-16
58;69;31;-37;75;14
-5;46;-33;14;60;-40
-28;40;-43;22;-4;31
-27;-94;27;49;35;-14
-92;40;-56;94;70;91
-26;1;-55;-8;-72;31
2;78;-24;-74;-53;-15
-11;61;-24;-18;-36;59
-58;-5;24;45;82;-52
94;-54;3;52;46;-2
-91;85;-12;92;-35;36
-97;-32;-79;11;-48;45
40;-43;39;26;35;44
48;-3;70;-10;-83;-23
64;4;-32;9;30;97
22;-1;-62;30;-52;0
-94;-72;14;-45;-20;81
66;14;26;-9;-40;22
-16;77;-75;32;64;-82
50;-9;-72;-31;82;18
35;72;55;-38;34;-84
-59;-66;13;48;2;-14
28;-71;83;-41;25;53
-53;11;-9;18;-69;59
38;98;-2;79;-61;-98
54;-57;73;-27;-98;-82
-93;-48;-64;20;62;76
10;-18;-57;70;4;-45
-42;10;2;29;-25;-17
-23;-19;40;85;5;-81
23;71;-55;-38;60;-65
75;-76;27;77;76;-53
-27;43;-84;-70;41;24
96;-39;95;-77;91;-71
31;-15;89;40;9;-22
83;-72;-24;99;-8;23
38;66;-7;-88;98;93
-98;97;55;-96;30;12
-34;15;-1;-35;-50;-87
79;91;-10;-38;8;27
87;12;9;-72;-91;83
49;34;-60;31;-52;35
92;72;94;10;-33;-69
-34;47;-64;95;55;-44
-56;5;90;93;-55;1
-71;71;9;20;20;-65
23;53;91;-49;76;45
-65;80;11;83;6;69
72;7;-63;4;76;-40
-41;-10;71;82;-44;-46
-99;92;-84;72;8;28
88;-94;14;-24;60;-21
64;-91;-18;-57;-5;85
26;-97;-40;-6;46;23
90;-66;-11;85;-29;-65
93;26;-16;100;58;-50
-9;13;65;97;12;-15
83;-25;10;-84;-25;-100
23;58;83;11;71;-4
8;-41;100;-58;-60;57
-87;28;-16;-90;-61;36
70;92;-81;47;-26;47
85;-84;-46;69;52;33
-40;-63;-46;-83;96;-2
-16;86;-42;76;46;-49
67;-63;-3;13;75;71
-20;5;-86;84;-87;54
-10;38;-13;-81;95;68
23;98;80;48;-80;38
46;95;48;-52;96;15
-63;92;88;-17;29;59
-76;-7;70;18;-53;-28
86;-19;80;14;54;-60
73;96;-64;62;-78;76
63;-94;-27;-66;79;77
-61;39;-5;-98;-65;43
87;60;-76;26;-31;-25
-65;-23;36;63;-79;53
46;23;29;-17;-8;32
-36;15;72;39;-96;-63
-13;7;72;52;35;-16
-67;57;61;41;-85;-81
-43;77;-84;46;63;40
-41;-61;29;51;81;60
92;55;-5;42;14;13
79;10;-78;19;-37;23
64;20;12;31;44;75
-8;97;-7;50;15;-82
7;-88;46;88;7;36
75;15;-52;97;-52;10
-16;34;-48;92;-39;-71
-95;-100;53;-38;39;11
3;-66;64;13;-69;-39
-18;2;80;-56;50;35
89;-64;-54;-14;54;30
-48;-23;42;77;72;-96
14;-49;-46;28;-64;71
-21;49;62;-60;-79;-76
26;-89;66;-83;35;-9
13;29;45;-81;-34;-35
-28;-95;48;56;-100;-100
92;-63;47;69;63;-37
-45;-22;-56;77;-3;-51
39;9;96;-46;90;3
75;57;5;-82;96;81
-17;17;-61;67;-32;14
-11;-87;-8;-18;-52;24
-88;14;-97;68;-53;14
-67;-53;6;-29;-85;-47
95;86;-18;-60;33;-34
-50;-94;-29;58;-63;-96
-54;94;-49;28;43;-36
-87;-40;-38;-80;-32;40
-57;26;33;76;70;-43
95;-82;-24;-79;98;94
40;40;70;-81;-30;-66
-72;29;-83;-86;8;-1
34;-46;21;80;-92;16
-34;-34;-55;-15;-75;-84
70;-96;-36;-65;98;58
-44;85;-63;-65;-49;42
-37;42;-19;40;42;-58
42;74;96;-66;-72;10
39;-65;21;83;-70;28
-89;-94;-87;76;-83;85
-61;45;59;59;97;100
-66;-55;84;36;31;-49
-48;9;-51;-83;-38;8
-74;60;6;63;-1;-71
-30;24;52;-54;-68;53
35;100;32;-75;7;38
75;51;-44;84;-88;27
-25;-92;24;57;-99;-39
-99;71;89;-76;26;-9
60;45;-88;-10;54;31
77;-22;58;29;73;83
10;72;17;16;4;-52
63;88;77;29;-84;97
-20;-58;-74;-64;-8;13
20;-3;77;73;11;91
97;-78;-83;-9;-11;-55
62;-73;63;-1;50;5
-38;-29;76;27;-49;-94
-52;-67;-69;46;-13;99
49;-71;-1;-62;-90;75
58;52;56;78;90;24
25;14;23;59;36;-74
20;13;61;-14;-23;29
66;30;29;-11;-24;-97
83;-1;7;-1;35;16
27;100;-71;41;95;-60
68;-54;-62;83;97;6
74;74;-94;-51;-44;75
93;10;31;89;-9;62
-83;-65;37;68;-16;9
87;-41;4;82;-59;-65
-6;-57;-79;60;-24;87
-87;25;-46;-66;-99;-75
-66;-3;56;-50;-37;20
-78;-31;89;-89;86;-62
-32;69;-5;53;5;49
12;-38;40;8;-51;-89
-55;-47;-81;-15;-68;-12
-62;44;52;32;84;8
-51;50;34;-81;-40;46
2;-4;88;-74;81;-88
-35;-20;-36;76;-1;-1
-99;52;-79;-99;-68;-73
75;-100;-44;72;65;89
-8;-85;15;27;12;12
-20;-66;37;-20;45;79
-47;-27;-92;-36;-5;24
-63;-14;56;65;31;-87
-36;-27;90;54;50;-77
64;39;-65;-3;-66;-15
-13;-54;-79;-53;-5;-79
90;-22;-36;-16;65;55
-96;54;-90;93;70;-9
-28;-71;-99;41;-72;-100
80;-41;84;-14;34;-71
-85;29;-6;-15;67;-11
72;13;-48;-75;30;-26
62;9;99;59;-29;-80
-11;-96;25;30;-43;-47
26;31;-79;92;-90;-41
-70;16;-96;-15;83;48
-56;71;-67;79;23;-71
31;-80;34;-70;80;58
-13;71;34;-38;57;84
-30;22;-13;-76;86;-87
-41;-55;98;26;61;-37
36;75;-27;47;-70;25
80;51;50;-28;92;71
8;40;99;9;-29;40
90;47;93;49;-6;27
-51;56;66;-55;72;-37
-20;64;-42;40;96;93
-14;-13;-96;-50;85;-1
-27;-26;65;-90;6;35
-35;6;86;-45;16;-97
-37;-32;-60;-97;-53;93
5;71;79;81;-23;-21
-22;21;-97;-53;66;-5
-31;-99;-8;-81;78;-65
-97;38;-15;-71;71;-68
-30;-68;-62;-80;-57;88
62;51;18;46;-42;-18
1;-27;-27;42;78;62
83;45;26;27;84;-16
-33;-97;-55;-61;-5;12
-24;-85;65;-94;60;-23
86;-99;-56;70;70;-35
9;47;-89;-95;-1;-11
81;89;43;-46;-86;100
-74;-28;84;45;-28;90
-89;9;96;-72;62;-11
12;-9;77;26;-62;-12
-53;-29;-85;42;-70;42
-39;32;-50;19;-4;92
-36;-77;-42;-41;3;28
75;22;-4;-1;-21;28
-68;-71;-100;81;53;-87
64;-63;50;30;-89;58
-22;-31;7;-22;-63;22
14;-54;-70;-57;86;-15
-45;58;81;50;10;87
-44;-34;-73;-23;-59;-61
-97;57;74;56;22;-99
-31;98;90;40;14;-45
-15;-62;81;32;69;-58
-90;54;29;-10;51;-89
10;-8;-60;85;27;-51
-99;-38;-85;-20;90;95
-70;-16;52;4;83;-71
46;-54;71;-37;-42;-30
96;-73;68;-35;-76;-14
-84;-1;23;78;57;42
98;18;-7;69;-43;8
29;86;-63;25;-3;-3
24;26;-80;-75;-17;-17
-60;68;61;56;12;-96
1;-62;79;42;-41;-76
-15;-86;-5;-24;14;-34
-66;98;19;99;-91;-84
3;6;90;-100;80;15
-3;15;29;-34;51;32
-67;59;-47;-65;-90;58
-48;7;38;-65;-96;34
-88;67;-94;82;-87;76
-48;45;80;25;23;0
98;-85;-88;5;10;49
79;-3;33;-51;8;90
32;60;20;35;66;60
98;47;67;62;31;72
-5;61;95;-11;-1;-68
74;-55;52;8;-37;9
-60;55;-32;-2;-21;87
18;-53;-15;75;-99;-53
-99;-89;98;-55;34;59
-49;49;-19;-70;86;-97
-65;-88;-10;83;-75;-13
46;-76;-21;55;53;-82
94;37;20;-12;26;4
-74;91;-24;49;-86;91
60;57;53;-36;-34;23
33;-21;62;-26;91;2
-19;-72;-88;-3;-63;30
44;70;98;19;88;-40
-99;76;-8;-67;43;-78
37;90;-58;-78;-90;-62
20;32;6;1;-3;64
98;16;19;48;7;-58
-11;12;-6;38;-49;73
-34;-43;14;-24;16;75
32;32;-80;45;46;50
-8;88;-100;-77;-99;46
60;46;-81;-6;35;-42
8;-11;51;-57;-72;8
81;86;43;26;-26;-36
-21;29;87;-59;56;-72
71;34;18;-42;-79;20
48;-55;-35;45;7;70
-52;-49;-92;78;75;-55
55;28;-57;-47;58;99
12;-33;-55;72;-58;87
-27;9;91;65;38;-44
-86;-33;-69;-39;65;56
77;-47;-57;48;-43;-96
-80;5;-74;26;-92;19
66;50;-50;-40;-31;4
41;74;-21;57;-63;-7
-70;40;-70;90;78;-45
68;83;-46;58;91;8
60;-79;85;11;-99;20
44;-59;41;31;-42;85
-99;35;96;56;41;-26
-69;-96;-94;55;-66;11
2;-79;56;-19;-70;85
17;-86;80;100;15;-43
37;84;-23;45;-42;52
70;97;-11;86;-77;60
-87;62;52;-95;78;86
80;-62;77;-80;61;-31
29;82;-89;-64;-78;-64
-47;-20;81;85;-3;64
4;-58;-10;-4;87;16
82;82;49;64;-36;-6
50;-60;43;-76;11;68
-1;73;99;11;-25;92
8;26;-51;-69;-14;26
-21;-95;-32;-31;63;39
-91;-48;85;59;8;40
-31;-35;50;-2;-5;39
21;29;19;99;44;-36
25;91;-90;-90;-56;21
-100;79;-93;-5;86;-36
-10;21;83;-73;62;-56
-11;81;10;-15;-31;41
-60;-97;46;-71;87;62
-85;-39;25;96;-13;74
-75;-66;56;45;27;84
91;89;-51;-63;-62;92
12;-32;61;-89;7;19
1;63;-83;-60;47;-91
-90;45;-12;3;-30;4
42;76;74;51;-10;-54
-90;-29;-70;70;-95;-1
-48;92;-56;83;-51;-74
93;-60;90;-29;82;-36
-13;18;-83;74;53;-18
-18;44;-10;-36;-62;-86
57;91;-97;87;51;-79
-85;99;86;20;-7;-98
-96;-24;73;98;73;-59
3;-81;19;9;94;89
-28;2;-60;-16;87;-75
-97;-2;-93;42;69;11
-78;97;62;3;73;-26
57;71;-63;27;-21;59
0;81;-2;-87;-55;-80
-74;-59;55;46;70;42
79;36;-20;-41;-83;-72
51;-25;-4;-65;-45;4
-18;-72;49;54;-84;75
-71;-88;28;96;22;48
-89;-83;85;-22;17;-91
-19;-64;1;-52;-12;-24
60;59;3;66;-49;54
1;-91;18;-6;73;74
67;34;-75;71;-98;49
85;9;52;-81;-46;-75
37;10;48;30;-31;14
-19;-62;-47;-88;2;-29
-45;28;54;35;-27;-13
71;-9;26;99;40;-5
-71;-55;-34;0;37;-8
70;-81;20;50;-26;-8
66;10;93;53;-80;-83
94;55;-29;30;-27;66
26;-4;85;-60;63;24
7;55;46;-85;-30;-47
15;-46;34;-51;-95;39
-89;-34;50;-25;-11;85
67;-11;-64;25;11;76
-40;-23;9;14;-1;-76
27;7;27;-67;-84;-50
5;-38;34;73;24;25
-39;-76;15;-98;-16;-32
4;29;-62;-29;10;-24
-25;-23;11;-85;-25;-52
-54;16;-84;7;12;-32
-21;-79;31;-35;-8;10
-63;86;-15;-43;39;-67
95;50;17;38;76;-81
-58;57;9;-8;6;28
-25;0;-5;59;-98;-3
-47;-45;-84;26;-16;-4
-12;41;93;36;55;91
0;7;58;-45;65;-43
8;-37;2;58;-27;-46
37;-90;-5;-39;76;-21
-30;-6;-34;-19;-3;-7
16;-5;-94;78;-77;98
91;-30;-13;-91;-94;49
-11;37;-22;86;21;-10
63;-22;-71;-1;-94;79
60;97;53;-26;70;71
62;47;-57;-16;90;-84
-61;89;38;7;34;-77
42;-76;87;31;-57;-92
-61;-46;-66;54;-30;-43
100;3;52;-70;-86;28
-67;22;-51;-45;25;-11
-83;-60;-86;-20;-98;0
89;-81;-51;23;39;29
-22;-58;54;-91;52;25
-45;-84;-25;-44;-23;2
-20;-26;73;68;96;17
70;-94;12;54;40;-5
-4;-90;74;87;-86;-30
-18;-56;61;-1;24;90
-31;-84;-72;-18;97;72
45;36;-81;-4;96;98
1;-95;90;61;-77;70
-68;-20;-79;64;-40;43
24;-39;67;54;55;-72
3;4;-65;53;41;-55
67;71;-92;80;74;76
-60;-93;-29;56;10;-49
-32;-63;15;-3;-12;-19
-11;-93;91;-19;-87;38
-3;18;-88;-67;-95;-53
80;18;34;-100;27;-68
-97;-79;45;-97;-12;-60
50;-11;8;94;11;-22
-28;-89;-25;46;36;76
26;-54;-97;-45;89;95
-34;76;80;-51;46;29
-31;28;99;65;22;61
7;19;-23;51;-11;63
-58;-92;-35;-75;-25;80
-67;15;18;70;88;-91
-33;97;-4;86;32;91
-32;-92;47;-50;-64;-64
88;54;3;46;35;-15
42;11;-20;-15;57;28
35;10;-20;78;-71;-92
7;48;85;4;-45;66
-98;48;7;-29;100;26
-84;-85;-82;-8;-44;38
-62;94;37;-15;-71;-5
-67;13;-53;-70;-84;-72
-39;26;94;62;-11;-48
45;-6;-58;4;61;40
23;-65;99;-79;61;-97
-48;-66;-13;27;91;28
-51;-90;35;15;95;-22
15;88;13;42;12;-70
60;-46;-76;80;-83;-77
74;75;-69;-28;9;20
33;82;-25;30;-25;-1
76;84;97;-91;59;-65
68;50;-46;-78;-21;-63
51;50;-98;-46;-89;65
-70;84;-26;-97;56;50
-44;-37;-34;62;-41;-90
-53;-7;30;90;81;46
-95;-15;-51;33;-2;-7
85;-87;-15;72;-57;-21
63;3;42;70;92;-48
-22;74;19;-89;-53;-4
-31;-1;-69;-63;-7;-35
-79;-55;10;-57;6;-38
-90;65;49;-83;-50;-63
-61;-46;-33;-83;99;-34
82;-98;46;48;-7;-8
-24;-99;63;94;-13;69
61;-19;-50;-48;80;52
79;25;-64;-97;-90;64
-66;42;14;-75;-64;70
-49;55;-57;59;92;-38
-97;-78;92;-81;39;83
59;-94;76;45;98;-48
49;-53;-59;-5;-72;8
9;17;39;90;-88;-37
73;57;46;-45;-93;46
55;-27;-61;1;29;43
74;3;-64;23;57;2
15;22;-92;-10;40;79
43;86;56;26;83;98
-60;49;-82;90;76;4
62;-96;-63;81;83;5
47;-11;-10;36;95;-38
-46;4;-35;-50;18;77
-61;62;25;-10;30;-73
9;-1;69;-92;96;65
71;-71;97;19;28;25
-97;45;-12;97;-94;93
78;37;60;46;50;-56
-65;31;37;-7;13;97
-65;44;17;42;39;54
57;-5;-65;-82;39;-64
40;-86;15;-95;25;7
70;90;32;-79;-46;19
-57;88;-80;-55;-48;90
-74;75;-96;24;-51;36
-61;-13;43;-85;-31;82
84;-94;-77;96;-7;77
93;13;-10;-1;42;13
59;67;83;57;-63;75
84;-77;-85;-85;-87;81
-80;-38;30;-91;9;-7
-34;-51;-59;8;50;-64
-86;62;64;-8;-76;-82
6;-3;32;-61;-34;52
-95;-62;-80;-93;-64;-56
-23;-61;32;94;-7;64
-49;99;-100;1;14;-96
88;-41;83;-72;-53;52
-18;100;29;30;-16;54
57;-40;-23;75;-77;-66
70;-65;95;86;0;-82
-77;90;-25;-30;-69;61
81;-15;0;87;58;14
-43;38;3;54;-77;60
-29;87;11;26;98;99
44;39;-88;57;-88;-15
-63;-62;72;92;-13;9
-49;1;36;-96;6;75
-58;-94;64;66;93;11
73;94;89;55;6;7
88;-6;-25;-52;-93;27
10;-44;-94;-28;-6;-95
-2;-49;82;-38;-74;30
17;-79;18;-38;-61;-36
28;-20;-20;14;-29;75
81;-33;-75;88;83;-24
-49;66;18;16;-51;-25
6;-33;96;94;9;70
39;62;90;56;21;-64
49;-61;-64;66;94;-19
36;62;-24;-16;29;-62
-69;41;21;38;97;-56
40;42;48;60;41;7
11;58;90;-73;24;-89
